,word,label
11269,accept,en
11270,anything,en
11271,love,en
11272,respect,en
11273,disrespect,en
11274,cheating,en
11275,whatever,en
11276,they,en
11277,offer,en
11278,me,as
11279,i,en
11280,will,en
11281,take,en
11282,it,en
11283,as,en
11284,a,en
11285,compliment,en
11286,monday,en
11287,om,as
11288,namah,as
11289,shivai,as
11290,mrityunjaya,as
11291,namo,as
11292,namah,as
11293,wish,en
11294,you,en
11295,all,en
11296,a,en
11297,very,en
11298,happy,en
11299,maha,as
11300,shivaratri,ne
11301,tqf,en
11302,assam,ne
11303,family,en
11304,entrence,en
11305,kobe,as
11306,r,as
11307,kunjagat,as
11308,udarbond,as
11309,hoile,as
11310,karap,as
11311,lage,as
11312,teacher,en
11313,ra,as
11314,personali,as
11315,kaj,as
11316,kore,as
11317,pocket,en
11318,vore,as
11319,now,en
11320,tribal,en
11321,people,en
11322,must,en
11323,form,en
11324,a,en
11325,naked,en
11326,rally,en
11327,like,en
11328,manipuri,ne
11329,against,en
11330,those,en
11331,illegal,en
11332,activities,en
11333,of,en
11334,the,en
11335,govt,en
11336,kam,as
11337,bon,as
11338,nai,as
11339,r,as
11340,u,en
11341,nath,as
11342,al,as
11343,bl,as
11344,post,en
11345,kowi,as
11346,thakibo,as
11347,ur,en
11348,welcome,en
11349,muk,as
11350,aunty,en
11351,kobo,as
11352,para,as
11353,bhaiti,as
11354,ya,as
11355,mayuri,as
11356,aji,as
11357,tu,as
11358,ami,as
11359,bihu,as
11360,nasilu,as
11361,hoi,as
11362,gmc,en
11363,t,as
11364,bihu,as
11365,dance,en
11366,o,as
11367,dekhabo,as
11368,parilu,as
11369,hoi,as
11370,thank,en
11371,you,en
11372,need,en
11373,to,en
11374,develop,en
11375,the,en
11376,border,en
11377,areas,en
11378,in,en
11379,line,en
11380,of,en
11381,indo,as
11382,pak,as
11383,border,en
11384,in,en
11385,amritsar,ne
11386,attari,as
11387,instead,en
11388,of,en
11389,lying,en
11390,the,en
11391,area,en
11392,vacant,en
11393,why,en
11394,not,en
11395,we,en
11396,make,en
11397,useful,en
11398,for,en
11399,tourist,en
11400,activities,en
11401,like,en
11402,the,en
11403,evening,en
11404,march,as
11405,of,en
11406,wagah,as
11407,border,en
11408,in,en
11409,amritsar,ne
11410,hbs,en
11411,r,as
11412,karne,as
11413,vot,as
11414,dsu,as
11415,bjp,ne
11416,k,as
11417,aru,as
11418,mp,en
11419,elctn,en
11420,t,as
11421,modi,as
11422,r,as
11423,karne,as
11424,dclu,en
11425,are,en
11426,shrt,en
11427,drs,en
11428,pndhi,as
11429,puja,as
11430,korileu,as
11431,maa,as
11432,durgai,as
11433,aakhir,as
11434,baad,as
11435,dbo,as
11436,sdr,en
11437,mekhla,as
11438,pindhi,as
11439,krileu,as
11440,akhir,as
11441,bd,en
11442,dbo,as
11443,hy,en
11444,sbre,as
11445,njr,as
11446,njr,as
11447,ktha,as
11448,julkdr,as
11449,bhai,as
11450,kita,as
11451,kbr,as
11452,nd,en
11453,tumi,as
11454,asky,as
11455,fb,en
11456,te,as
11457,bydwy,as
11458,tumi,as
11459,deka,as
11460,korso,as
11461,ni,as
11462,nd,en
11463,kita,as
11464,koila,as
11465,hbs,en
11466,sir,en
11467,a,en
11468,tura,as
11469,kousain,as
11470,ita,as
11471,lolipop,as
11472,for,en
11473,election,en
11474,deled,en
11475,relax,en
11476,ho,as
11477,gya,as
11478,jaisa,as
11479,lagne,as
11480,laga,as
11481,hai,as
11482,is,en
11483,it,en
11484,completed,en
11485,all,en
11486,dist,en
11487,of,en
11488,assm,en
11489,appointment,en
11490,apply,en
11491,contractual,en
11492,mother,en
11493,school,en
11494,this,en
11495,comment,en
11496,is,en
11497,copied,en
11498,from,en
11499,milan,as
11500,mazumdar,ne
11501,sir,en
11502,letter,en
11503,to,en
11504,pm,en
11505,is,en
11506,given,en
11507,by,en
11508,tet,as
11509,qualified,en
11510,forum,en
11511,assam,ne
11512,eidt,as
11513,pobitro,as
11514,dint,en
11515,jate,as
11516,amar,as
11517,dekhot,as
11518,bhatribudh,as
11519,ru,as
11520,khanti,as
11521,hodai,as
11522,thake,as
11523,tare,as
11524,kamonare,as
11525,eid,as
11526,mubarak,as
11527,pratham,as
11528,xamashya,as
11529,hol,as
11530,nibonua,as
11531,nibonua,as
11532,xamashya,as
11533,xamadhan,as
11534,holei,as
11535,lahe,as
11536,lahe,as
11537,unnoti,as
11538,hobo,as
11539,roger,as
11540,u,en
11541,have,en
11542,just,en
11543,become,en
11544,my,en
11545,hero,en
11546,that,en
11547,was,en
11548,a,en
11549,fan,en
11550,fucking,en
11551,tastic,en
11552,reply,en
11553,sometimes,en
11554,love,en
11555,makes,en
11556,life,en
11557,beautiful,en
11558,and,en
11559,sometimes,en
11560,painful,en
11561,its,en
11562,depend,en
11563,on,en
11564,the,en
11565,time,en
11566,pagal,as
11567,he,as
11568,kya,as
11569,ruli,as
11570,chatterjee,ne
11571,see,en
11572,this,en
11573,lovely,en
11574,non,en
11575,ded,as
11576,pabe,as
11577,karon,as
11578,extention,en
11579,houar,as
11580,pore,as
11581,merit,en
11582,list,en
11583,debe,as
11584,tai,as
11585,sir,en
11586,u,en
11587,r,as
11588,doing,en
11589,all,en
11590,good,en
11591,now,en
11592,take,en
11593,step,en
11594,on,en
11595,total,en
11596,beef,en
11597,ban,as
11598,in,en
11599,assam,ne
11600,in,en
11601,our,en
11602,jammunamukh,ne
11603,constituency,en
11604,their,en
11605,are,en
11606,many,en
11607,slaughtering,en
11608,house,en
11609,where,en
11610,beef,en
11611,slaughterd,en
11612,openly,en
11613,which,en
11614,hurts,en
11615,our,en
11616,religous,en
11617,sentiments,en
11618,be,en
11619,careful,en
11620,donot,as
11621,underestimate,en
11622,grassroot,en
11623,bjp,ne
11624,people,en
11625,opinion,en
11626,lots,en
11627,of,en
11628,faith,en
11629,on,en
11630,you,en
11631,thatz,en
11632,wat,as
11633,um,as
11634,syng,as
11635,no,en
11636,i,en
11637,hate,en
11638,aam,as
11639,he,as
11640,needs,en
11641,to,en
11642,take,en
11643,rest,en
11644,of,en
11645,curruptin,en
11646,karbi,ne
11647,anglong,as
11648,s,as
11649,people,en
11650,its,en
11651,bettr,as
11652,go,en
11653,n,en
11654,watch,en
11655,pogo,as
11656,than,en
11657,asking,en
11658,tips,en
11659,for,en
11660,silly,en
11661,things,en
11662,any,en
11663,volunteer,en
11664,interested,en
11665,in,en
11666,taking,en
11667,part,en
11668,in,en
11669,the,en
11670,namamibrahmaputra,ne
11671,can,en
11672,drop,en
11673,an,en
11674,email,en
11675,at,en
11676,namamibrahmaputra,ne
11677,gmail,as
11678,com,as
11679,or,as
11680,namamibrahmaputra,ne
11681,gmail,as
11682,com,as
11683,or,as
11684,fill,en
11685,the,en
11686,form,en
11687,by,en
11688,clicking,en
11689,the,en
11690,below,en
11691,link,en
11692,http,en
11693,namamibrahmaputra,ne
11694,com,as
11695,contact,en
11696,meetus,as
11697,namamibrahmaputra,ne
11698,no,en
11699,media,en
11700,invited,en
11701,bodo,en
11702,singer,en
11703,bodo,en
11704,jaati,as
11705,ignore,en
11706,social,en
11707,mediya,as
11708,ba,as
11709,nijor,as
11710,act,en
11711,jodi,as
11712,sai,as
11713,kam,as
11714,kre,as
11715,tho,en
11716,rajor,as
11717,k,as
11718,akhubida,as
11719,ase,as
11720,bji,as
11721,pabo,as
11722,kintu,as
11723,aibur,as
11724,misa,as
11725,just,en
11726,nijor,as
11727,page,en
11728,lick,en
11729,sai,as
11730,hanthi,as
11731,aru,as
11732,aku,as
11733,nohai,as
11734,sarbanada,as
11735,sonowal,en
11736,long,en
11737,live,en
11738,himanta,as
11739,biswa,as
11740,long,en
11741,live,en
11742,sir,en
11743,apunak,as
11744,dannyabad,as
11745,apuni,as
11746,roghumala,as
11747,jatiyo,as
11748,hahakarmir,as
11749,pora,as
11750,habodhan,as
11751,hoboloi,as
11752,anurudh,as
11753,amar,as
11754,amunar,as
11755,proti,as
11756,bhoy,as
11757,hoise,as
11758,ashubha,as
11759,dristir,as
11760,rukhat,as
11761,jate,as
11762,apuni,as
11763,naai,as
11764,its,en
11765,imposible,en
11766,u,en
11767,she,as
11768,is,en
11769,not,en
11770,g,as
11771,network,en
11772,n,as
11773,i,en
11774,know,en
11775,abut,en
11776,nsk,en
11777,system,en
11778,it,en
11779,wil,en
11780,take,en
11781,minimun,as
11782,minute,en
11783,to,en
11784,type,en
11785,n,as
11786,nsk,en
11787,system,en
11788,s,as
11789,r,as
11790,them,en
11791,slow,en
11792,it,en
11793,did,en
11794,not,en
11795,work,en
11796,fast,en
11797,it,en
11798,is,en
11799,fake,en
11800,if,en
11801,she,as
11802,able,en
11803,to,en
11804,type,en
11805,wpm,en
11806,than,en
11807,alsn,en
11808,she,as
11809,can,en
11810,t,as
11811,can,en
11812,t,as
11813,can,en
11814,t,as
11815,nice,en
11816,fish,en
11817,khorika,as
11818,was,en
11819,on,en
11820,the,en
11821,menu,en
11822,that,en
11823,day,en
11824,i,en
11825,m,as
11826,sure,en
11827,nagaon,ne
11828,r,as
11829,date,en
11830,dise,as
11831,neki,as
11832,kunubai,as
11833,jane,as
11834,neki,as
11835,enekuwa,as
11836,hola,as
11837,suwali,ne
11838,bure,as
11839,aami,as
11840,baba,as
11841,g,as
11842,ka,as
11843,thullu,as
11844,paam,as
11845,dekhu,as
11846,aami,as
11847,lorabur,as
11848,ki,as
11849,mori,as
11850,goisu,as
11851,neki,as
11852,re,en
11853,oo,as
11854,teri,as
11855,big,en
11856,boss,en
11857,big,en
11858,boss,en
11859,p,en
11860,big,en
11861,boss,en
11862,chahte,as
11863,hai,as
11864,ki,as
11865,ghar,as
11866,mein,as
11867,koi,as
11868,kalesh,as
11869,na,as
11870,ho,as
11871,simply,en
11872,ignore,en
11873,kare,as
11874,jisko,as
11875,pasand,as
11876,nai,as
11877,hai,as
11878,or,as
11879,jo,as
11880,jyada,as
11881,uchlega,as
11882,use,en
11883,ghar,as
11884,se,as
11885,niskasit,as
11886,kar,as
11887,dia,as
11888,jaega,as
11889,simply,en
11890,as,en
11891,that,en
11892,d,as
11893,my,en
11894,interaction,en
11895,with,en
11896,various,en
11897,news,en
11898,channels,en
11899,on,en
11900,bjp,ne
11901,s,as
11902,performance,en
11903,in,en
11904,the,en
11905,recently,en
11906,concluded,en
11907,by,en
11908,elections,en
11909,sahil,as
11910,hussain,as
11911,tumi,as
11912,thikei,as
11913,likhisa,as
11914,etiya,as
11915,notun,as
11916,id,en
11917,bonaiso,as
11918,psycho,en
11919,korobar,as
11920,mani,as
11921,goisu,as
11922,tuk,as
11923,v,as
11924,music,en
11925,craze,en
11926,holey,as
11927,buji,as
11928,paba,as
11929,bhai,as
11930,hokol,as
11931,tumalukey,as
11932,johnyblaze,as
11933,u,en
11934,bet,en
11935,haa,as
11936,d,as
11937,anyway,en
11938,goodmorning,en
11939,it,en
11940,field,en
11941,was,en
11942,not,en
11943,focused,en
11944,or,as
11945,implemented,en
11946,properly,en
11947,example,en
11948,surveillance,en
11949,cam,as
11950,on,en
11951,road,en
11952,of,en
11953,guwahati,ne
11954,city,en
11955,was,en
11956,failed,en
11957,though,en
11958,govt,en
11959,took,en
11960,the,en
11961,initiative,en
11962,this,en
11963,time,en
11964,your,en
11965,govt,en
11966,will,en
11967,implement,en
11968,the,en
11969,same,en
11970,asap,as
11971,tv,en
11972,t,as
11973,saisu,as
11974,sir,en
11975,xunkale,as
11976,cbi,en
11977,loi,as
11978,hostantor,as
11979,korok,as
11980,jate,as
11981,raju,as
11982,sahu,as
11983,xari,as
11984,njy,as
11985,a,en
11986,few,en
11987,snaps,en
11988,taken,en
11989,during,en
11990,the,en
11991,review,en
11992,meeting,en
11993,held,en
11994,at,en
11995,kalaigaon,as
11996,of,en
11997,udalguri,ne
11998,district,en
11999,on,en
12000,various,en
12001,processes,en
12002,related,en
12003,to,en
12004,the,en
12005,ongoing,en
12006,verification,en
12007,process,en
12008,in,en
12009,the,en
12010,other,en
12011,pictures,en
12012,the,en
12013,mandatory,en
12014,quality,en
12015,check,en
12016,exercise,en
12017,done,en
12018,by,en
12019,circle,en
12020,officer,en
12021,kalaigaon,as
12022,assisted,en
12023,by,en
12024,acrcr,en
12025,is,en
12026,captured,en
12027,atik,as
12028,r,as
12029,mukhot,as
12030,gubor,as
12031,xomai,as
12032,gol,as
12033,ei,as
12034,cmmnt,en
12035,porhi,as
12036,aar,as
12037,mane,as
12038,tet,as
12039,score,en
12040,na,as
12041,sab,as
12042,kichu,as
12043,miliaya,as
12044,j,as
12045,point,en
12046,dhore,as
12047,oita,as
12048,the,en
12049,cnfs,en
12050,r,as
12051,is,en
12052,stupid,en
12053,enough,en
12054,as,en
12055,arunima,as
12056,choudhury,ne
12057,getting,en
12058,a,en
12059,job,en
12060,is,en
12061,not,en
12062,so,en
12063,now,en
12064,a,en
12065,days,en
12066,u,en
12067,r,as
12068,talking,en
12069,as,en
12070,jobs,en
12071,r,as
12072,lyk,as
12073,dt,en
12074,leafs,en
12075,r,as
12076,falling,en
12077,frm,en
12078,trees,en
12079,shared,en
12080,our,en
12081,website,en
12082,www,en
12083,tetqualifiedforum,as
12084,cuccfree,en
12085,org,en
12086,lahe,as
12087,ke,as
12088,no,en
12089,lolu,as
12090,lahe,as
12091,ke,as
12092,lg,as
12093,korilu,as
12094,toi,as
12095,slow,en
12096,motion,en
12097,t,as
12098,e,as
12099,sob,as
12100,koro,as
12101,nki,as
12102,you,en
12103,can,en
12104,leave,en
12105,your,en
12106,love,en
12107,that,en
12108,means,en
12109,you,en
12110,are,en
12111,a,en
12112,lesbian,en
12113,ki,as
12114,koba,as
12115,aru,as
12116,v,as
12117,aiya,as
12118,hoise,as
12119,st,en
12120,century,en
12121,movie,en
12122,badla,as
12123,kom,as
12124,lengta,as
12125,scene,en
12126,besi,as
12127,ak,as
12128,dom,as
12129,tik,as
12130,koiso,as
12131,bhai,as
12132,kot,as
12133,pala,as
12134,hai,as
12135,diwalir,as
12136,aagot,as
12137,kiba,as
12138,koisila,as
12139,j,as
12140,pahorila,as
12141,bongaigaon,ne
12142,r,as
12143,to,en
12144,sai,as
12145,diyok,as
12146,sun,as
12147,mr,en
12148,tet,as
12149,roll,en
12150,no,en
12151,plz,en
12152,additional,en
12153,state,en
12154,consultant,en
12155,nrc,ne
12156,shri,as
12157,dimbeswar,as
12158,kalita,as
12159,visited,en
12160,select,en
12161,nsks,en
12162,under,en
12163,titabor,as
12164,rev,en
12165,circle,en
12166,jorhat,as
12167,west,en
12168,rev,en
12169,circle,en
12170,and,en
12171,jorhat,as
12172,east,en
12173,rev,en
12174,circle,en
12175,yesterday,en
12176,and,en
12177,took,en
12178,stock,en
12179,of,en
12180,the,en
12181,progress,en
12182,of,en
12183,the,en
12184,verification,en
12185,work,en
12186,that,en
12187,is,en
12188,currently,en
12189,underway,en
12190,across,en
12191,the,en
12192,state,en
12193,during,en
12194,the,en
12195,day,en
12196,long,en
12197,field,en
12198,visit,en
12199,the,en
12200,asc,en
12201,also,en
12202,interacted,en
12203,with,en
12204,all,en
12205,the,en
12206,members,en
12207,of,en
12208,the,en
12209,nsks,en
12210,and,en
12211,district,en
12212,nrc,ne
12213,cell,en
12214,at,en
12215,the,en
12216,o,as
12217,o,as
12218,deputy,en
12219,commissioner,en
12220,jorhat,as
12221,and,en
12222,conducted,en
12223,a,en
12224,review,en
12225,meeting,en
12226,moi,as
12227,hunilu,as
12228,n,en
12229,himanta,as
12230,da,as
12231,o,as
12232,koise,as
12233,regular,en
12234,minority,en
12235,scholarship,en
12236,lounte,as
12237,laaz,as
12238,nalage,as
12239,sage,en
12240,na,as
12241,sir,en
12242,many,en
12243,many,en
12244,thanks,en
12245,and,en
12246,wishjng,as
12247,you,en
12248,and,en
12249,your,en
12250,family,en
12251,for,en
12252,happy,en
12253,bhugali,as
12254,bihu,as
12255,apne,as
12256,ki,as
12257,m,as
12258,tet,as
12259,na,as
12260,rc,en
12261,tet,as
12262,jokhon,as
12263,merit,en
12264,list,en
12265,prepare,en
12266,kora,as
12267,hobe,as
12268,thokhon,as
12269,scrutiny,en
12270,hobe,as
12271,amar,as
12272,mote,as
12273,on,en
12274,this,en
12275,precious,en
12276,moment,en
12277,of,en
12278,deepavali,ne
12279,i,en
12280,wish,en
12281,you,en
12282,very,en
12283,happy,en
12284,diwali,as
12285,and,en
12286,i,en
12287,pray,en
12288,that,en
12289,you,en
12290,will,en
12291,get,en
12292,all,en
12293,your,en
12294,endeavors,en
12295,fulfilled,en
12296,as,en
12297,well,en
12298,as,en
12299,you,en
12300,get,en
12301,lots,en
12302,of,en
12303,gifts,en
12304,and,en
12305,sweets,en
12306,on,en
12307,this,en
12308,diwali,ne
12309,tur,as
12310,mood,en
12311,imaan,as
12312,off,en
12313,kele,as
12314,http,en
12315,jagbani,as
12316,punjabkesari,ne
12317,in,en
12318,sports,en
12319,news,en
12320,story,en
12321,of,en
12322,flying,en
12323,sikh,en
12324,milkha,as
12325,singh,as
12326,record,en
12327,breaker,en
12328,dharambir,as
12329,singh,as
12330,photo,en
12331,glrysss,en
12332,hope,en
12333,this,en
12334,issue,en
12335,should,en
12336,be,en
12337,discussed,en
12338,taking,en
12339,in,en
12340,view,en
12341,the,en
12342,impact,en
12343,of,en
12344,project,en
12345,on,en
12346,the,en
12347,downstream,en
12348,masses,en
12349,as,en
12350,well,en
12351,as,en
12352,its,en
12353,need,en
12354,for,en
12355,the,en
12356,people,en
12357,of,en
12358,assam,ne
12359,facing,en
12360,crisis,en
12361,of,en
12362,electricity,en
12363,sir,en
12364,mur,as
12365,sister,en
12366,in,en
12367,laws,en
12368,siliguri,ne
12369,r,as
12370,hoi,as
12371,taio,as
12372,ki,as
12373,document,en
12374,dibo,as
12375,lagibo,as
12376,johnyblaze,as
12377,bodmas,as
12378,muk,as
12379,jukaai,as
12380,tur,as
12381,bhaal,as
12382,lage,as
12383,no,en
12384,tm,as
12385,v,as
12386,paro,as
12387,loura,as
12388,ami,as
12389,t,as
12390,super,en
12391,mario,as
12392,snow,en
12393,bros,en
12394,khelisilu,as
12395,v,as
12396,didi,as
12397,lagro,as
12398,logic,en
12399,nathaka,as
12400,kotha,as
12401,kio,as
12402,kua,as
12403,rule,en
12404,najana,as
12405,well,en
12406,tahati,as
12407,jane,as
12408,kak,as
12409,dhoribo,as
12410,lage,as
12411,amak,as
12412,kamur,as
12413,diba,as
12414,buli,as
12415,agotei,as
12416,jorimona,as
12417,loi,as
12418,lole,as
12419,v,as
12420,johnyblaze,as
12421,hehehehehe,as
12422,d,as
12423,jst,en
12424,tv,en
12425,t,as
12426,salu,as
12427,bjp,ne
12428,jindabad,ne
12429,an,en
12430,encouraging,en
12431,news,en
12432,indeed,en
12433,people,en
12434,of,en
12435,dhing,en
12436,and,en
12437,other,en
12438,areas,en
12439,should,en
12440,cooperate,en
12441,with,en
12442,the,en
12443,verification,en
12444,team,en
12445,for,en
12446,this,en
12447,filling,en
12448,of,en
12449,family,en
12450,tree,en
12451,format,en
12452,parialor,as
12453,bangsha,as
12454,brikhya,as
12455,lota,as
12456,prapatra,as
12457,is,en
12458,necessary,en
12459,success,en
12460,of,en
12461,updating,en
12462,a,en
12463,correct,en
12464,nrc,ne
12465,mostly,en
12466,depend,en
12467,on,en
12468,the,en
12469,success,en
12470,of,en
12471,house,en
12472,to,en
12473,house,en
12474,nrc,ne
12475,documents,en
12476,verification,en
12477,programme,en
12478,best,en
12479,speech,en
12480,ever,en
12481,by,en
12482,any,en
12483,indian,en
12484,prime,en
12485,minister,en
12486,the,en
12487,standing,en
12488,ovation,en
12489,by,en
12490,the,en
12491,entire,en
12492,house,en
12493,speaks,en
12494,volume,en
12495,interestingly,en
12496,the,en
12497,same,en
12498,us,en
12499,congress,ne
12500,which,en
12501,turned,en
12502,down,en
12503,and,en
12504,rejected,en
12505,mr,en
12506,modi,as
12507,s,as
12508,visa,en
12509,listened,en
12510,to,en
12511,the,en
12512,entire,en
12513,deliberation,en
12514,with,en
12515,a,en
12516,pin,as
12517,drop,en
12518,silence,en
12519,a,en
12520,big,en
12521,victory,en
12522,for,en
12523,india,as
12524,in,en
12525,international,en
12526,diplomacy,en
12527,xsunzeeb,as
12528,roberts,as
12529,bros,en
12530,refer,en
12531,point,en
12532,in,en
12533,the,en
12534,pic,as
12535,ami,as
12536,tet,as
12537,pawar,as
12538,asha,as
12539,kori,as
12540,na,as
12541,jara,as
12542,deled,en
12543,porer,as
12544,r,as
12545,jarar,as
12546,score,en
12547,bhala,as
12548,tara,as
12549,pauk,as
12550,you,en
12551,ll,as
12552,never,en
12553,get,en
12554,an,en
12555,intelligent,en
12556,guy,en
12557,if,en
12558,you,en
12559,write,en
12560,popolar,en
12561,college,en
12562,i,en
12563,spit,en
12564,on,en
12565,u,en
12566,bldy,en
12567,looser,en
12568,u,en
12569,dnt,en
12570,dservd,en
12571,b,as
12572,in,en
12573,rltncip,en
12574,wid,en
12575,ne,as
12576,gal,en
12577,psycho,en
12578,sala,as
12579,s,as
12580,if,en
12581,mr,en
12582,cel,as
12583,t,as
12584,hanuman,as
12585,chalisa,as
12586,axe,en
12587,he,as
12588,jen,as
12589,alir,as
12590,thait,as
12591,ahmed,as
12592,likha,as
12593,nai,as
12594,tu,as
12595,yeah,en
12596,n,en
12597,d,as
12598,popularity,en
12599,f,en
12600,cricket,en
12601,is,en
12602,growing,en
12603,very,en
12604,fast,en
12605,in,en
12606,russia,ne
12607,n,as
12608,dnt,en
12609,be,en
12610,surprised,en
12611,if,en
12612,we,en
12613,see,en
12614,russia,ne
12615,playing,en
12616,n,en
12617,international,en
12618,match,en
12619,up,en
12620,t,as
12621,appointment,en
12622,nuhua,as
12623,xokole,as
12624,koribo,as
12625,paribone,as
12626,total,en
12627,keita,as
12628,admin,en
12629,ase,as
12630,odr,as
12631,dan,as
12632,stark,en
12633,xavier,as
12634,beck,as
12635,bruch,as
12636,nd,en
12637,lucifer,en
12638,apuni,as
12639,kintu,as
12640,tribal,en
12641,homajok,as
12642,hatra,as
12643,loi,as
12644,tani,as
12645,nanib,as
12646,ami,as
12647,jidina,as
12648,apunak,as
12649,uloti,as
12650,dhorim,as
12651,heidina,as
12652,kintu,as
12653,bahut,as
12654,bea,as
12655,hb,en
12656,hi,as
12657,good,en
12658,evining,en
12659,sir,en
12660,i,en
12661,am,en
12662,dharmendra,as
12663,hazarika,as
12664,to,en
12665,your,en
12666,friend,en
12667,i,en
12668,like,en
12669,you,en
12670,bjp,ne
12671,but,en
12672,plz,en
12673,helfe,as
12674,me,as
12675,to,en
12676,any,en
12677,gob,as
12678,but,en
12679,i,en
12680,like,en
12681,this,en
12682,defens,en
12683,sirves,en
12684,to,en
12685,crpf,en
12686,itbp,en
12687,ir,as
12688,ssb,en
12689,any,en
12690,sir,en
12691,plz,en
12692,helfe,as
12693,me,as
12694,and,en
12695,i,en
